species,decimalLongitude,decimalLatitude
Cedrela odorata,-68.584731,18.692296
Cedrela odorata,-68.59,-14.79
Cedrela odorata,-68.6,-14.65
Cedrela odorata,-68.623756,-10.701232
Cedrela odorata,-68.623889,-10.701111
Cedrela odorata,-68.65,-15.21
Cedrela odorata,-68.74,-12.66
Cedrela odorata,-68.8,-10.85
Cedrela odorata,-68.8119,18.3208
Cedrela odorata,-68.893,12.13385
Cedrela odorata,-68.93,-14.6
Cedrela odorata,-68.94,-14.6
Cedrela odorata,-68.95,-14.75
Cedrela odorata,-69,-9.33
Cedrela odorata,-69,-9.33333
Cedrela odorata,-69,-9.333333
Cedrela odorata,-69.049444,-12.536667
Cedrela odorata,-69.05,-12.48
Cedrela odorata,-69.05,-12.54
Cedrela odorata,-69.05,-12.58
Cedrela odorata,-69.12,10.83
Cedrela odorata,-69.12,-11.17
Cedrela odorata,-69.17,-14.22
Cedrela odorata,-69.3333,10.0667
Cedrela odorata,-69.496848,19.128411
Cedrela odorata,-69.55,-8.99
Cedrela odorata,-69.5508,-8.9919
Cedrela odorata,-69.550833,-8.991944
Cedrela odorata,-69.793444,-2.930278
Cedrela odorata,-69.816667,9.066667
Cedrela odorata,-69.945833,-4.244167
Cedrela odorata,-69.945893,-4.244292
Cedrela odorata,-69.955,-9.391667
Cedrela odorata,-69.955,-9.3917
Cedrela odorata,-69.96,-9.39
Cedrela odorata,-69.968469,-4.241314
Cedrela odorata,-70,-9
Cedrela odorata,-70.063333,-8.281667
Cedrela odorata,-70.081818,-12.529992
Cedrela odorata,-70.085833,-8.295556
Cedrela odorata,-70.09,9.24
Cedrela odorata,-70.090556,9.243889
Cedrela odorata,-70.099627,-12.517226
Cedrela odorata,-70.1,-12.57
Cedrela odorata,-70.22,-2.51
Cedrela odorata,-70.23,18.55
Cedrela odorata,-70.23333,18.55
Cedrela odorata,-70.25,18.5
Cedrela odorata,-70.25,-3.7
Cedrela odorata,-70.305,-4.287222
Cedrela odorata,-70.30503,-4.287311
Cedrela odorata,-70.31,-3.81
Cedrela odorata,-70.45,18.38
Cedrela odorata,-70.47,-4.13
Cedrela odorata,-70.48,18.53
Cedrela odorata,-70.48,18.6
Cedrela odorata,-70.48,18.93
Cedrela odorata,-70.483,18.533
Cedrela odorata,-70.5,18.55
Cedrela odorata,-70.53,18.65
Cedrela odorata,-70.55,18.53
Cedrela odorata,-70.58,18.58
Cedrela odorata,-70.58,19.08
Cedrela odorata,-70.583333,19.083333
Cedrela odorata,-70.5847,19.08
Cedrela odorata,-70.731281,19.414964
Cedrela odorata,-70.8,19.82
Cedrela odorata,-70.85,18.75
Cedrela odorata,-70.920929,18.805277
Cedrela odorata,-71.037908,18.019062
Cedrela odorata,-71.05434,6.87022
Cedrela odorata,-71.070783,6.819078
Cedrela odorata,-71.08,18.13
Cedrela odorata,-71.080156,18.984221
Cedrela odorata,-71.140154,18.058621
Cedrela odorata,-71.17,18
Cedrela odorata,-71.18,18.02
Cedrela odorata,-71.2,18.17
Cedrela odorata,-71.22,18.25
Cedrela odorata,-71.275,18.12
Cedrela odorata,-71.3,-11.92
Cedrela odorata,-71.323361,6.007083
Cedrela odorata,-71.329139,6.017417
Cedrela odorata,-71.33089,6.21145
Cedrela odorata,-71.337863,6.96958
Cedrela odorata,-71.37,-11.9
Cedrela odorata,-71.38125,6.023806
Cedrela odorata,-71.391639,4.051778
Cedrela odorata,-71.4,-11.88
Cedrela odorata,-71.4,3.35
Cedrela odorata,-71.41352,6.90038
Cedrela odorata,-71.47718,6.961353
Cedrela odorata,-71.49,2.09
Cedrela odorata,-71.509861,5.92
Cedrela odorata,-71.51243,6.93831
Cedrela odorata,-71.530199,3.873486
Cedrela odorata,-71.53085,6.91563
Cedrela odorata,-71.56727,4.981267
Cedrela odorata,-71.567553,4.981893
Cedrela odorata,-71.567613,4.98199
Cedrela odorata,-71.57,19.5
Cedrela odorata,-71.584123,5.070437
Cedrela odorata,-71.5842,5.070488
Cedrela odorata,-71.584218,5.070454
Cedrela odorata,-71.584287,5.070473
Cedrela odorata,-71.6773,6.5432
Cedrela odorata,-71.702778,6.493333
Cedrela odorata,-71.707292,6.551078
Cedrela odorata,-71.71625,6.46569
Cedrela odorata,-71.716352,6.525373
Cedrela odorata,-71.716667,8.333333
Cedrela odorata,-71.7294,6.73521
Cedrela odorata,-71.79,-12.04
Cedrela odorata,-71.82,-3.33
Cedrela odorata,-71.836615,6.495306
Cedrela odorata,-71.9,-11
Cedrela odorata,-71.9,-11.63
Cedrela odorata,-71.920201,6.143764
Cedrela odorata,-71.931891,6.129452
Cedrela odorata,-71.956508,4.609162
Cedrela odorata,-71.96102,4.612398
Cedrela odorata,-71.961242,4.61265
Cedrela odorata,-71.962326,4.758998
Cedrela odorata,-71.96404,4.757603
Cedrela odorata,-72.001041,19.452875
Cedrela odorata,-72.041068,5.903017
Cedrela odorata,-72.04453,5.910461
Cedrela odorata,-72.04454,5.910434
Cedrela odorata,-72.04541,5.910447
Cedrela odorata,-72.04582,5.907571
Cedrela odorata,-72.046292,5.911785
Cedrela odorata,-72.047644,5.912934
Cedrela odorata,-72.052751,5.911668
Cedrela odorata,-72.060241,4.635683
Cedrela odorata,-72.060411,5.872708
Cedrela odorata,-72.06698,5.88326
Cedrela odorata,-72.069059,5.899032
Cedrela odorata,-72.07281,5.875249
Cedrela odorata,-72.079703,5.797427
Cedrela odorata,-72.08047,5.68077
Cedrela odorata,-72.08518,5.859728
Cedrela odorata,-72.098444,5.981083
Cedrela odorata,-72.107016,5.817957
Cedrela odorata,-72.107916,5.681197
Cedrela odorata,-72.115342,5.616294
Cedrela odorata,-72.11613,5.836973
Cedrela odorata,-72.116667,-0.616667
Cedrela odorata,-72.11667,-0.61667
Cedrela odorata,-72.118092,5.69111
Cedrela odorata,-72.120397,5.659919
Cedrela odorata,-72.121305,4.41581
Cedrela odorata,-72.126411,19.534192
Cedrela odorata,-72.129,-13.293
Cedrela odorata,-72.131168,5.826291
Cedrela odorata,-72.13721,5.849552
Cedrela odorata,-72.138681,5.823806
Cedrela odorata,-72.14006,5.841385
Cedrela odorata,-72.14177,5.840441
Cedrela odorata,-72.142655,5.784499
Cedrela odorata,-72.14357,5.870902
Cedrela odorata,-72.14392,5.843742
Cedrela odorata,-72.145783,5.770391
Cedrela odorata,-72.14583,5.823395
Cedrela odorata,-72.145939,5.834548
Cedrela odorata,-72.14908,5.783817
Cedrela odorata,-72.14922,5.846758
Cedrela odorata,-72.150674,5.834472
Cedrela odorata,-72.156644,5.574211
Cedrela odorata,-72.158902,5.800489
Cedrela odorata,-72.164165,5.82243
Cedrela odorata,-72.16423,5.822451
Cedrela odorata,-72.16585,5.828496
Cedrela odorata,-72.166667,0.6
Cedrela odorata,-72.166667,-0.6
Cedrela odorata,-72.168277,5.824301
Cedrela odorata,-72.17577,5.624672
Cedrela odorata,-72.17585,5.611235
Cedrela odorata,-72.18072,5.690527
Cedrela odorata,-72.18099,5.743317
Cedrela odorata,-72.1824,5.756412
Cedrela odorata,-72.18315,5.760041
Cedrela odorata,-72.1832,5.612347
Cedrela odorata,-72.1877,5.740924
Cedrela odorata,-72.191987,5.464287
Cedrela odorata,-72.193268,5.466321
Cedrela odorata,-72.194318,5.53861
Cedrela odorata,-72.203516,5.526445
Cedrela odorata,-72.20938,5.519727
Cedrela odorata,-72.231871,5.470387
Cedrela odorata,-72.23355,5.545432
Cedrela odorata,-72.23594,5.514022
Cedrela odorata,-72.252884,5.659883
Cedrela odorata,-72.257567,5.432203
Cedrela odorata,-72.26202,5.658163
Cedrela odorata,-72.267852,5.455597
Cedrela odorata,-72.27495,5.467085
Cedrela odorata,-72.27559,5.467542
Cedrela odorata,-72.28197,5.59849
Cedrela odorata,-72.294452,5.596743
Cedrela odorata,-72.297069,5.578371
Cedrela odorata,-72.298625,5.595166
Cedrela odorata,-72.30838,5.468052
Cedrela odorata,-72.308554,5.468233
Cedrela odorata,-72.31523,5.44974
Cedrela odorata,-72.324607,5.442636
Cedrela odorata,-72.33143,5.59759
Cedrela odorata,-72.369,7.6462
Cedrela odorata,-72.385433,2.57275
Cedrela odorata,-72.423211,7.154583
Cedrela odorata,-72.429587,18.921944
Cedrela odorata,-72.430694,1.904861
Cedrela odorata,-72.4455,5.4227
Cedrela odorata,-72.445503,5.422198
Cedrela odorata,-72.445537,5.422724
Cedrela odorata,-72.445644,5.422107
Cedrela odorata,-72.445784,5.425232
Cedrela odorata,-72.451516,5.436163
Cedrela odorata,-72.470366,5.406308
Cedrela odorata,-72.476389,7.301389
Cedrela odorata,-72.55,-13.16
Cedrela odorata,-72.559399,5.176573
Cedrela odorata,-72.561102,5.306199
Cedrela odorata,-72.562266,5.179017
Cedrela odorata,-72.564492,5.181903
Cedrela odorata,-72.564746,5.183424
Cedrela odorata,-72.565147,5.299582
Cedrela odorata,-72.566296,5.299398
Cedrela odorata,-72.567125,5.308138
Cedrela odorata,-72.569692,5.181602
Cedrela odorata,-72.57576,5.3051
Cedrela odorata,-72.578477,5.313215
Cedrela odorata,-72.583279,5.310745
Cedrela odorata,-72.585946,5.318803
Cedrela odorata,-72.589444,5.323543
Cedrela odorata,-72.590709,5.327999
Cedrela odorata,-72.593217,5.325402
Cedrela odorata,-72.603558,4.152765
Cedrela odorata,-72.609773,5.190512
Cedrela odorata,-72.619385,7.946349
Cedrela odorata,-72.63819,2.37631
Cedrela odorata,-72.638194,2.376306
Cedrela odorata,-72.638889,2.372778
Cedrela odorata,-72.656922,11.13877
Cedrela odorata,-72.661968,4.446997
Cedrela odorata,-72.6745,7.6803
Cedrela odorata,-72.678889,5.285417
Cedrela odorata,-72.67889,5.28542
Cedrela odorata,-72.68,-9.18
Cedrela odorata,-72.681351,11.11993
Cedrela odorata,-72.682952,11.11878
Cedrela odorata,-72.683333,-9.183333
Cedrela odorata,-72.68432,11.12698
Cedrela odorata,-72.695055,4.4792
Cedrela odorata,-72.695155,11.11039
Cedrela odorata,-72.698398,11.10807
Cedrela odorata,-72.705877,4.519988
Cedrela odorata,-72.706073,11.11168
Cedrela odorata,-72.706111,6.609722
Cedrela odorata,-72.7062,11.113204
Cedrela odorata,-72.70624,11.112301
Cedrela odorata,-72.706348,11.11239
Cedrela odorata,-72.706352999999993,11.11239
Cedrela odorata,-72.706354,11.11244
Cedrela odorata,-72.706355,11.11239
Cedrela odorata,-72.70636,11.111405
Cedrela odorata,-72.706381,11.11246
Cedrela odorata,-72.706392,11.11247
Cedrela odorata,-72.706401,11.11248
Cedrela odorata,-72.70714,11.11208
Cedrela odorata,-72.717012,4.452692
Cedrela odorata,-72.73333,2.38333
Cedrela odorata,-72.733333,2.383333
Cedrela odorata,-72.736607,11.04469
Cedrela odorata,-72.736628,11.04466
Cedrela odorata,-72.736693,11.0444
Cedrela odorata,-72.739275,11.04768
Cedrela odorata,-72.73929,11.0477
Cedrela odorata,-72.740801,11.07556
Cedrela odorata,-72.740902,11.0756
Cedrela odorata,-72.741282,4.568136
Cedrela odorata,-72.74292,11.06286
Cedrela odorata,-72.74345,11.063563
Cedrela odorata,-72.744078,11.05474
Cedrela odorata,-72.74886,2.35075
Cedrela odorata,-72.7495,4.487301
Cedrela odorata,-72.752093,4.511812
Cedrela odorata,-72.754027,4.511733
Cedrela odorata,-72.755638,4.507889
Cedrela odorata,-72.758527,4.39649
Cedrela odorata,-72.763397,4.55287
Cedrela odorata,-72.782506,8.5705190000000009
Cedrela odorata,-72.835844,4.458539
Cedrela odorata,-72.85,-3.45
Cedrela odorata,-72.859633,4.478973
Cedrela odorata,-72.8667,3.8811
Cedrela odorata,-72.869293,4.318
Cedrela odorata,-72.86933,4.318
Cedrela odorata,-72.869363,4.318
Cedrela odorata,-72.88474,4.481162
Cedrela odorata,-72.889441,4.607237
Cedrela odorata,-72.897743,4.452753
Cedrela odorata,-72.902748,4.460454
Cedrela odorata,-72.903438,4.520037
Cedrela odorata,-72.90725,4.460264
Cedrela odorata,-72.907942,4.461846
Cedrela odorata,-72.909548,4.460275
Cedrela odorata,-72.918064,4.359
Cedrela odorata,-72.918173,4.359
Cedrela odorata,-72.918196,4.359
Cedrela odorata,-72.918355,4.359
Cedrela odorata,-72.918383,4.359
Cedrela odorata,-72.918401,4.359
Cedrela odorata,-72.918647000000007,4.359
Cedrela odorata,-72.918675,4.358
Cedrela odorata,-72.918693,4.359
Cedrela odorata,-72.918726,4.359
Cedrela odorata,-72.918878,4.358
Cedrela odorata,-72.918932,4.359
Cedrela odorata,-72.919115,4.359
Cedrela odorata,-72.919156,4.359
Cedrela odorata,-72.919215,4.359
Cedrela odorata,-72.92,-12.65
Cedrela odorata,-72.92,-3.67
Cedrela odorata,-72.92,9.6
Cedrela odorata,-72.927681,4.373
Cedrela odorata,-72.927746,4.372
Cedrela odorata,-72.928201,4.437182
Cedrela odorata,-72.928423,4.439356
Cedrela odorata,-72.928549,4.375
Cedrela odorata,-72.93,-4.12
Cedrela odorata,-72.933825,4.501063
Cedrela odorata,-72.95,10.433333
Cedrela odorata,-72.953934,4.525107
Cedrela odorata,-72.965583,7.391583
Cedrela odorata,-72.97,-3.5
Cedrela odorata,-72.977586,6.871089
Cedrela odorata,-72.991981,7.303569
Cedrela odorata,-72.998972,9.995689
Cedrela odorata,-72.998972,9.995717
Cedrela odorata,-73.066667,10.033333
Cedrela odorata,-73.070222,7.071056
Cedrela odorata,-73.071786,7.037847
Cedrela odorata,-73.088482,4.385735
Cedrela odorata,-73.097611,7.24025
Cedrela odorata,-73.10126,10.508147
Cedrela odorata,-73.112961,7.078803
Cedrela odorata,-73.133314,7.134039
Cedrela odorata,-73.133614,6.550833
Cedrela odorata,-73.143139,6.488
Cedrela odorata,-73.147183,10.43534
Cedrela odorata,-73.17,-3.5
Cedrela odorata,-73.175788,7.170798
Cedrela odorata,-73.183333,7.65
Cedrela odorata,-73.199722,6.714444
Cedrela odorata,-73.20862,6.53009
Cedrela odorata,-73.21,6.725278
Cedrela odorata,-73.211585,10.371
Cedrela odorata,-73.21491,7.2525
Cedrela odorata,-73.22031,10.357279
Cedrela odorata,-73.22225,10.357344
Cedrela odorata,-73.227771,4.729116
Cedrela odorata,-73.243346,4.746155
Cedrela odorata,-73.243356,4.74622
Cedrela odorata,-73.243886,4.768458
Cedrela odorata,-73.244201,4.768173
Cedrela odorata,-73.245984000000007,4.740119
Cedrela odorata,-73.24698,10.340661
Cedrela odorata,-73.249388,4.685587
Cedrela odorata,-73.249869,4.775584
Cedrela odorata,-73.249907,4.777804
Cedrela odorata,-73.25,-3.75
Cedrela odorata,-73.250199,4.773986
Cedrela odorata,-73.250209,4.77397
Cedrela odorata,-73.251508,4.680121
Cedrela odorata,-73.252732,4.684688
Cedrela odorata,-73.255559,4.680632
Cedrela odorata,-73.256238,4.784213
Cedrela odorata,-73.256335000000007,4.784637
Cedrela odorata,-73.256995,4.678988
Cedrela odorata,-73.259607,4.694633
Cedrela odorata,-73.25964,4.665541
Cedrela odorata,-73.260508,4.691514
Cedrela odorata,-73.263747,4.640792
Cedrela odorata,-73.268909,4.765205
Cedrela odorata,-73.270982,4.637546
Cedrela odorata,-73.271311,4.688547
Cedrela odorata,-73.271474,4.666438
Cedrela odorata,-73.272387,4.758519
Cedrela odorata,-73.272459,4.758453
Cedrela odorata,-73.273794,4.756612
Cedrela odorata,-73.273803,4.666573
Cedrela odorata,-73.276445,4.751428
Cedrela odorata,-73.276612,4.751206
Cedrela odorata,-73.276887,4.750563
Cedrela odorata,-73.277686,4.748648
Cedrela odorata,-73.277707,4.748633
Cedrela odorata,-73.278203,4.747979
Cedrela odorata,-73.278626,4.747455
Cedrela odorata,-73.2793,9.70413
Cedrela odorata,-73.280557,4.73808
Cedrela odorata,-73.281037,4.744453
Cedrela odorata,-73.281606,4.675143
Cedrela odorata,-73.281667,4.891667
Cedrela odorata,-73.28222,4.743105
Cedrela odorata,-73.28454,4.740068
Cedrela odorata,-73.288911,4.734821
Cedrela odorata,-73.291461,4.848056
Cedrela odorata,-73.29511,4.723552
Cedrela odorata,-73.295563,4.728137
Cedrela odorata,-73.295808,4.728431
Cedrela odorata,-73.299787,4.674723
Cedrela odorata,-73.312495,4.124733
Cedrela odorata,-73.314764,4.696758
Cedrela odorata,-73.314917,4.653525
Cedrela odorata,-73.315201,4.65085
Cedrela odorata,-73.315819,4.650808
Cedrela odorata,-73.319422,4.669363
Cedrela odorata,-73.32,-3.82
Cedrela odorata,-73.321978,7.105001
Cedrela odorata,-73.325432,7.118687
Cedrela odorata,-73.325971,4.052807
Cedrela odorata,-73.33,-3.83
Cedrela odorata,-73.330554,7.091112
Cedrela odorata,-73.336383,7.651974
Cedrela odorata,-73.336987,7.704587
Cedrela odorata,-73.338719,6.880414
Cedrela odorata,-73.339025,6.880144
Cedrela odorata,-73.339328,6.879894
Cedrela odorata,-73.339517,6.880147
Cedrela odorata,-73.340081,6.881342
Cedrela odorata,-73.340153,6.880067
Cedrela odorata,-73.340183,6.880478
Cedrela odorata,-73.340264,6.881819
Cedrela odorata,-73.340292,6.880783
Cedrela odorata,-73.340367,6.881175
Cedrela odorata,-73.340428,6.882225
Cedrela odorata,-73.340586,6.879264
Cedrela odorata,-73.340656,6.879919
Cedrela odorata,-73.340656,6.880419
Cedrela odorata,-73.340767,6.881667
Cedrela odorata,-73.340842,6.880744
Cedrela odorata,-73.341069,6.881956
Cedrela odorata,-73.341131,6.881269
Cedrela odorata,-73.341286,6.882289
Cedrela odorata,-73.341294,6.880933
Cedrela odorata,-73.341314,6.87975
Cedrela odorata,-73.341344,6.879222
Cedrela odorata,-73.341356,6.880514
Cedrela odorata,-73.341369,6.881589
Cedrela odorata,-73.341531,6.882556
Cedrela odorata,-73.341575,6.881286
Cedrela odorata,-73.341722,6.879392
Cedrela odorata,-73.341744,6.882311
Cedrela odorata,-73.341786,6.88075
Cedrela odorata,-73.3418,6.882764
Cedrela odorata,-73.341992,6.879653
Cedrela odorata,-73.341994,6.881517
Cedrela odorata,-73.342061,6.882478
Cedrela odorata,-73.342108,6.883939
Cedrela odorata,-73.342125,6.880981
Cedrela odorata,-73.342272,6.881967
Cedrela odorata,-73.342308,6.88285
Cedrela odorata,-73.342394,6.881475
Cedrela odorata,-73.342514,6.881156
Cedrela odorata,-73.342592,6.883642
Cedrela odorata,-73.344378,6.883103
Cedrela odorata,-73.344975,6.902672
Cedrela odorata,-73.347281,6.908682
Cedrela odorata,-73.347282,6.908526
Cedrela odorata,-73.347888,6.901406
Cedrela odorata,-73.352556,6.992611
Cedrela odorata,-73.356342,4.521272
Cedrela odorata,-73.356431,4.529188
Cedrela odorata,-73.35701,4.534763
Cedrela odorata,-73.358697,6.847461
Cedrela odorata,-73.359267,6.847983
Cedrela odorata,-73.359394,6.847544
Cedrela odorata,-73.359456,6.848447
Cedrela odorata,-73.359534,4.549628
Cedrela odorata,-73.359581,6.84785
Cedrela odorata,-73.359783,6.848725
Cedrela odorata,-73.359897,4.117861
Cedrela odorata,-73.359961,6.849875
Cedrela odorata,-73.360147,6.849169
Cedrela odorata,-73.360308,6.849764
Cedrela odorata,-73.360469,6.848986
Cedrela odorata,-73.360764,6.847056
Cedrela odorata,-73.360856,6.847875
Cedrela odorata,-73.360894,6.849247
Cedrela odorata,-73.360981,6.850081
Cedrela odorata,-73.361194,6.847167
Cedrela odorata,-73.361297,6.848919
Cedrela odorata,-73.361383,6.848317
Cedrela odorata,-73.361417,6.847761
Cedrela odorata,-73.361703,6.849353
Cedrela odorata,-73.362061,6.848431
Cedrela odorata,-73.362236,6.849722
Cedrela odorata,-73.362497,6.849325
Cedrela odorata,-73.362575,6.848464
Cedrela odorata,-73.362739,6.850164
Cedrela odorata,-73.362808,6.84805
Cedrela odorata,-73.362822,6.8496
Cedrela odorata,-73.363189,6.849156
Cedrela odorata,-73.363344,6.848236
Cedrela odorata,-73.363636,6.848978
Cedrela odorata,-73.363822,6.848408
Cedrela odorata,-73.371503,6.833106
Cedrela odorata,-73.372008,6.833058
Cedrela odorata,-73.372406,6.833094
Cedrela odorata,-73.372639,6.832392
Cedrela odorata,-73.372639,6.832708
Cedrela odorata,-73.372958,6.832461
Cedrela odorata,-73.373275,6.832644
Cedrela odorata,-73.373511,6.832381
Cedrela odorata,-73.373647,6.832831
Cedrela odorata,-73.373839,6.832492
Cedrela odorata,-73.374646,4.070051
Cedrela odorata,-73.375219,4.79075
Cedrela odorata,-73.379352,4.580732
Cedrela odorata,-73.381767,6.842006
Cedrela odorata,-73.382561,6.842142
Cedrela odorata,-73.382597,6.8418
Cedrela odorata,-73.382775,4.075
Cedrela odorata,-73.383242,6.841908
Cedrela odorata,-73.383247,6.842264
Cedrela odorata,-73.383256,6.841494
Cedrela odorata,-73.383572,6.842303
Cedrela odorata,-73.383608,6.841889
Cedrela odorata,-73.383844,6.841442
Cedrela odorata,-73.384203,6.841567
Cedrela odorata,-73.384303,6.842156
Cedrela odorata,-73.384583,6.841267
Cedrela odorata,-73.384611,6.841656
Cedrela odorata,-73.384731,6.842086
Cedrela odorata,-73.385003,6.841269
Cedrela odorata,-73.385083,7.101417
Cedrela odorata,-73.385103,6.841675
Cedrela odorata,-73.386158,6.841308
Cedrela odorata,-73.386472,6.840858
Cedrela odorata,-73.386619,6.841347
Cedrela odorata,-73.386983,6.840961
Cedrela odorata,-73.386985,7.021673
Cedrela odorata,-73.387922,6.827844
Cedrela odorata,-73.388048,6.974048
Cedrela odorata,-73.388233,6.827758
Cedrela odorata,-73.388258,6.828175
Cedrela odorata,-73.388356,6.828033
Cedrela odorata,-73.388539,6.828147
Cedrela odorata,-73.388846,4.005304
Cedrela odorata,-73.388867,6.952043
Cedrela odorata,-73.388968,6.993598
Cedrela odorata,-73.390703,6.8291
Cedrela odorata,-73.3911,6.829594
Cedrela odorata,-73.391236,6.828972
Cedrela odorata,-73.391261,6.829231
Cedrela odorata,-73.391389,6.829822
Cedrela odorata,-73.391772,6.829394
Cedrela odorata,-73.391792,6.829053
Cedrela odorata,-73.391897,6.828614
Cedrela odorata,-73.3919,6.829867
Cedrela odorata,-73.392006,6.829236
Cedrela odorata,-73.392236,6.8299
Cedrela odorata,-73.392289,6.829711
Cedrela odorata,-73.392303,6.829317
Cedrela odorata,-73.392406,6.827433
Cedrela odorata,-73.392408,6.828903
Cedrela odorata,-73.392419,6.828542
Cedrela odorata,-73.392425,6.830644
Cedrela odorata,-73.392553,6.828025
Cedrela odorata,-73.392675,6.830525
Cedrela odorata,-73.392706,6.8301
Cedrela odorata,-73.392789,6.827267
Cedrela odorata,-73.393019,6.827744
Cedrela odorata,-73.393022,6.828181
Cedrela odorata,-73.393072,6.830869
Cedrela odorata,-73.393183,6.830308
Cedrela odorata,-73.393478,6.830917
Cedrela odorata,-73.393661,6.829664
Cedrela odorata,-73.393661,6.830572
Cedrela odorata,-73.393967,6.830928
Cedrela odorata,-73.394022,6.82975
Cedrela odorata,-73.394189,7.038121
Cedrela odorata,-73.395379,6.842907
Cedrela odorata,-73.395791,6.84222
Cedrela odorata,-73.397498,7.011618
Cedrela odorata,-73.398624,6.842442
Cedrela odorata,-73.399722,7.011917
Cedrela odorata,-73.4,2.22
Cedrela odorata,-73.40014,7.051681
Cedrela odorata,-73.400275,7.012372
Cedrela odorata,-73.40046,4.066854
Cedrela odorata,-73.403528,7.006194
